Descr,Degree of Truth,Degree of Support,Degree of Focus
For half patients in state 1 with pitch_skewness_medium we have energy_high,1.0,0.3286252354048964,0.3626800492881051
For minority patients in state 1 with pitch_skewness_medium we have energy_high,0.1562465964570456,0.3286252354048964,0.3626800492881051
For almost_no patients in state 1 with pitch_skewness_medium we have energy_high,0.0,0.3286252354048964,0.3626800492881051
For almost_all patients in state 1 with pitch_skewness_medium we have energy_medium,0.0,0.21657250470809794,0.23004214852107252
For majority patients in state 1 with pitch_skewness_medium we have energy_medium,0.0,0.21657250470809794,0.23004214852107252
For half patients in state 1 with pitch_skewness_medium we have energy_medium,0.0,0.21657250470809794,0.23004214852107252
For minority patients in state 1 with pitch_skewness_medium we have energy_medium,0.8336910023653721,0.21657250470809794,0.23004214852107252
For almost_no patients in state 1 with pitch_skewness_medium we have energy_medium,0.0016400048523298539,0.21657250470809794,0.23004214852107252
For almost_all patients in state 1 with pitch_skewness_medium we have energy_low,0.0,0.3578154425612053,0.6363783311262075
For majority patients in state 1 with pitch_skewness_medium we have energy_low,0.32624993312704875,0.3578154425612053,0.6363783311262075
For half patients in state 1 with pitch_skewness_medium we have energy_low,1.0,0.3578154425612053,0.6363783311262075
For minority patients in state 1 with pitch_skewness_medium we have energy_low,0.0,0.3578154425612053,0.6363783311262075
For almost_no patients in state 1 with pitch_skewness_medium we have energy_low,0.0,0.3578154425612053,0.6363783311262075
For almost_all patients in state 1 with pitch_skewness_medium we have f0_slope_mean_high,0.0,0.371939736346516,0.5358978654621348
For majority patients in state 1 with pitch_skewness_medium we have f0_slope_mean_high,0.1979725584540949,0.371939736346516,0.5358978654621348
For half patients in state 1 with pitch_skewness_medium we have f0_slope_mean_high,1.0,0.371939736346516,0.5358978654621348
For minority patients in state 1 with pitch_skewness_medium we have f0_slope_mean_high,0.0,0.371939736346516,0.5358978654621348
For almost_no patients in state 1 with pitch_skewness_medium we have f0_slope_mean_high,0.0,0.371939736346516,0.5358978654621348
For almost_all patients in state 1 with pitch_skewness_medium we have f0_slope_mean_medium,0.0,0.2627118644067797,0.2838497395910593
For majority patients in state 1 with pitch_skewness_medium we have f0_slope_mean_medium,0.0,0.2627118644067797,0.2838497395910593
For half patients in state 1 with pitch_skewness_medium we have f0_slope_mean_medium,0.2967110106852254,0.2627118644067797,0.2838497395910593
For minority patients in state 1 with pitch_skewness_medium we have f0_slope_mean_medium,0.5183111613240539,0.2627118644067797,0.2838497395910593
For almost_no patients in state 1 with pitch_skewness_medium we have f0_slope_mean_medium,0.0,0.2627118644067797,0.2838497395910593
For almost_all patients in state 1 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3587570621468927,0.4593940366094284
For majority patients in state 1 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3587570621468927,0.4593940366094284
For half patients in state 1 with pitch_skewness_medium we have f0_slope_mean_low,1.0,0.3587570621468927,0.4593940366094284
For minority patients in state 1 with pitch_skewness_medium we have f0_slope_mean_low,0.04365725090845336,0.3587570621468927,0.4593940366094284
For almost_no patients in state 1 with pitch_skewness_medium we have f0_slope_mean_low,0.0,0.3587570621468927,0.4593940366094284
For almost_all patients in state 1 with pitch_skewness_medium we have localjitter_high,0.0,0.3964218455743879,0.5104769023164185
For majority patients in state 1 with pitch_skewness_medium we have localjitter_high,0.2205472788952049,0.3964218455743879,0.5104769023164185
For half patients in state 1 with pitch_skewness_medium we have localjitter_high,1.0,0.3964218455743879,0.5104769023164185
For minority patients in state 1 with pitch_skewness_medium we have localjitter_high,0.0,0.3964218455743879,0.5104769023164185
For almost_no patients in state 1 with pitch_skewness_medium we have localjitter_high,0.0,0.3964218455743879,0.5104769023164185
For almost_all patients in state 1 with pitch_skewness_medium we have localjittern_medium,0.0,0.2504708097928437,0.26936303323545535
For majority patients in state 1 with pitch_skewness_medium we have localjittern_medium,0.0,0.2504708097928437,0.26936303323545535
For half patients in state 1 with pitch_skewness_medium we have localjittern_medium,0.005122891812206888,0.2504708097928437,0.26936303323545535
For minority patients in state 1 with pitch_skewness_medium we have localjittern_medium,0.6641052207605631,0.2504708097928437,0.26936303323545535
For almost_no patients in state 1 with pitch_skewness_medium we have localjittern_medium,0.0,0.2504708097928437,0.26936303323545535
For almost_all patients in state 1 with pitch_skewness_medium we have localjitter_low,0.0,0.3239171374764595,0.48858147809789415
For majority patients in state 1 with pitch_skewness_medium we have localjitter_low,0.0,0.3239171374764595,0.48858147809789415
For half patients in state 1 with pitch_skewness_medium we have localjitter_low,1.0,0.3239171374764595,0.48858147809789415
For minority patients in state 1 with pitch_skewness_medium we have localjitter_low,0.05054394222520217,0.3239171374764595,0.48858147809789415
For almost_no patients in state 1 with pitch_skewness_medium we have localjitter_low,0.0,0.3239171374764595,0.48858147809789415
For almost_all patients in state 1 with pitch_skewness_medium we have localshimmer_high,0.0,0.3653483992467043,0.4896080841433944
For majority patients in state 1 with pitch_skewness_medium we have localshimmer_high,0.20085155881658345,0.3653483992467043,0.4896080841433944
For half patients in state 1 with pitch_skewness_medium we have localshimmer_high,1.0,0.3653483992467043,0.4896080841433944
For minority patients in state 1 with pitch_skewness_medium we have localshimmer_high,0.0,0.3653483992467043,0.4896080841433944
For almost_no patients in state 1 with pitch_skewness_medium we have localshimmer_high,0.0,0.3653483992467043,0.4896080841433944
For almost_all patients in state 1 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2033898305084746,0.2701350686291944
For majority patients in state 1 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2033898305084746,0.2701350686291944
For half patients in state 1 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2033898305084746,0.2701350686291944
For minority patients in state 1 with pitch_skewness_medium we have localshimmer_medium,0.7341347103821513,0.2033898305084746,0.2701350686291944
For almost_no patients in state 1 with pitch_skewness_medium we have localshimmer_medium,0.0,0.2033898305084746,0.2701350686291944
For almost_all patients in state 1 with pitch_skewness_medium we have localshimmer_low,0.0,0.307909604519774,0.5103919158566058
For majority patients in state 1 with pitch_skewness_medium we have localshimmer_low,0.0,0.307909604519774,0.5103919158566058
For half patients in state 1 with pitch_skewness_medium we have localshimmer_low,1.0,0.307909604519774,0.5103919158566058
For minority patients in state 1 with pitch_skewness_medium we have localshimmer_low,0.030848222146580992,0.307909604519774,0.5103919158566058
For almost_no patients in state 1 with pitch_skewness_medium we have localshimmer_low,0.0,0.307909604519774,0.5103919158566058
For almost_all patients in state 1 with pitch_skewness_medium we have pitch_skewness_high,0.0,0.4698681732580038,0.5456837796433427
For majority patients in state 1 with pitch_skewness_medium we have pitch_skewness_high,0.0873332128007051,0.4698681732580038,0.5456837796433427
For half patients in state 1 with pitch_skewness_medium we have pitch_skewness_high,1.0,0.4698681732580038,0.5456837796433427
For minority patients in state 1 with pitch_skewness_medium we have pitch_skewness_high,0.0,0.4698681732580038,0.5456837796433427
For almost_no patients in state 1 with pitch_skewness_medium we have pitch_skewness_high,0.0,0.4698681732580038,0.5456837796433427
For almost_all patients in state 1 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.4698681732580038,0.45337460077096964
For majority patients in state 1 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.4698681732580038,0.45337460077096964
For half patients in state 1 with pitch_skewness_medium we have pitch_skewness_low,1.0,0.4698681732580038,0.45337460077096964
For minority patients in state 1 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.4698681732580038,0.45337460077096964
For almost_no patients in state 1 with pitch_skewness_medium we have pitch_skewness_low,0.0,0.4698681732580038,0.45337460077096964
For almost_all patients in state 1 with pitch_skewness_medium we have pitch_mean_high,0.0,0.3248587570621469,0.4951521694141331
For majority patients in state 1 with pitch_skewness_medium we have pitch_mean_high,0.0,0.3248587570621469,0.4951521694141331
For half patients in state 1 with pitch_skewness_medium we have pitch_mean_high,1.0,0.3248587570621469,0.4951521694141331
For minority patients in state 1 with pitch_skewness_medium we have pitch_mean_high,0.0,0.3248587570621469,0.4951521694141331
For almost_no patients in state 1 with pitch_skewness_medium we have pitch_mean_high,0.0,0.3248587570621469,0.4951521694141331
For almost_all patients in state 1 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.2062146892655367,0.2568331505350455
For majority patients in state 1 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.2062146892655367,0.2568331505350455
For half patients in state 1 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.2062146892655367,0.2568331505350455
For minority patients in state 1 with pitch_skewness_medium we have pitch_mean_medium,0.7860342566015704,0.2062146892655367,0.2568331505350455
For almost_no patients in state 1 with pitch_skewness_medium we have pitch_mean_medium,0.0,0.2062146892655367,0.2568331505350455
For almost_all patients in state 1 with pitch_skewness_medium we have pitch_mean_low,0.0,0.3512241054613936,0.5039062110001792
For majority patients in state 1 with pitch_skewness_medium we have pitch_mean_low,0.12180786068613628,0.3512241054613936,0.5039062110001792
For half patients in state 1 with pitch_skewness_medium we have pitch_mean_low,1.0,0.3512241054613936,0.5039062110001792
For minority patients in state 1 with pitch_skewness_medium we have pitch_mean_low,0.0,0.3512241054613936,0.5039062110001792
For almost_no patients in state 1 with pitch_skewness_medium we have pitch_mean_low,0.0,0.3512241054613936,0.5039062110001792
For almost_all patients in state 2 with pitch_skewness_medium we have energy_high,0.0,0.5263157894736842,0.5491121488911698
For majority patients in state 2 with pitch_skewness_medium we have energy_high,0.39921081627091237,0.5263157894736842,0.5491121488911698
For half patients in state 2 with pitch_skewness_medium we have energy_high,0.8682450341248417,0.5263157894736842,0.5491121488911698
For minority patients in state 2 with pitch_skewness_medium we have energy_high,0.0,0.5263157894736842,0.5491121488911698
For almost_no patients in state 2 with pitch_skewness_medium we have energy_high,0.0,0.5263157894736842,0.5491121488911698
